year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime
2017,rel2onto,MIN,5_5,lcg-glucose-free,S,sat,187295.0,532.198,1200.0
2017,rel2onto,MIN,5_6,lcg-glucose-free,S,sat,158451.0,960.127,1200.0
2017,road-cons,MIN,road_17,lcg-glucose-free,S,sat,45696.0,991.112,1200.0
2017,road-cons,MIN,road_18,lcg-glucose-free,S,sat,2021720.0,1064.869,1200.0
2017,road-cons,MIN,road_25,lcg-glucose-free,S,sat,17278.0,1195.336,1200.0
2017,road-cons,MIN,road_26,lcg-glucose-free,S,sat,22732.0,1179.286,1200.0
2017,road-cons,MIN,road_33,lcg-glucose-free,S,sat,1048044.0,1198.88,1200.0
2017,routing-flexible,MIN,routing_GCM_0001,lcg-glucose-free,C,sat,115729.0,0.959,2.16
2017,routing-flexible,MIN,routing_GCM_0005,lcg-glucose-free,S,sat,94762.0,1183.783,1200.0
2017,routing-flexible,MIN,routing_GCM_0006,lcg-glucose-free,C,sat,66473.0,13.386,16.021
2017,routing-flexible,MIN,routing_GCM_0007,lcg-glucose-free,C,sat,53735.0,924.762,935.608
2017,routing-flexible,MIN,routing_GCM_0022,lcg-glucose-free,C,sat,23547.0,8.915,9.001
2017,steelmillslab,MIN,bench_13_0,lcg-glucose-free,S,sat,93.0,486.4,1200.0
2017,steelmillslab,MIN,bench_14_1,lcg-glucose-free,S,sat,189.0,202.578,1200.0
2017,steelmillslab,MIN,bench_15_11,lcg-glucose-free,S,sat,381.0,483.624,1200.0
2017,steelmillslab,MIN,bench_16_10,lcg-glucose-free,UNK,,,,1200.0
2017,steelmillslab,MIN,bench_19_5,lcg-glucose-free,S,sat,257.0,82.675,1200.0
2017,tc-graph-color,MIN,k10_31,lcg-glucose-free,C,sat,427.0,37.813,43.064
2017,tc-graph-color,MIN,k10_34,lcg-glucose-free,C,sat,433.0,1.589,1.925
2017,tc-graph-color,MIN,k2_42,lcg-glucose-free,C,unsat,,,0.105
2017,tc-graph-color,MIN,k5_05,lcg-glucose-free,C,sat,273.0,0.816,3.138
2017,tc-graph-color,MIN,k9_39,lcg-glucose-free,C,sat,481.0,45.227,75.254
2017,tdtsp,MIN,inst_10_35_20,lcg-glucose-free,S,sat,11710.0,1152.398,1200.0
2017,tdtsp,MIN,inst_10_42_00,lcg-glucose-free,S,sat,13806.0,1196.245,1200.0
2017,tdtsp,MIN,inst_10_58_20,lcg-glucose-free,S,sat,17582.0,1133.177,1200.0
2017,tdtsp,MIN,inst_20_26_00,lcg-glucose-free,UNK,,,,1200.0
2017,tdtsp,MIN,inst_20_36_10,lcg-glucose-free,UNK,,,,1200.0
2017,traveling-tppv,MIN,circ14anonbal,lcg-glucose-free,S,sat,498.0,87.303,1200.0
2017,traveling-tppv,MIN,circ20hnonbal,lcg-glucose-free,C,unsat,,,1.545
2017,traveling-tppv,MIN,circ20inonbal,lcg-glucose-free,S,sat,1444.0,799.706,1200.0
2017,traveling-tppv,MIN,circ8abal,lcg-glucose-free,S,sat,82.0,1110.772,1200.0
2017,traveling-tppv,MIN,circ8dbal,lcg-glucose-free,S,sat,82.0,4.235,1200.0
2017,cargo,MIN,challenge01_0s_1913,lcg-glucose-par,C,sat,0.0,1.318,1.375
2017,cargo,MIN,challenge02_0s_1139,lcg-glucose-par,C,sat,25.0,1.744,1.798
2017,cargo,MIN,challenge06_1s_3927,lcg-glucose-par,S,sat,18351.0,244.781,1200.0
2017,cargo,MIN,challenge16_10720f_4243,lcg-glucose-par,S,sat,178207.0,12.288,1200.0
2017,cargo,MIN,challenge19_31058f_2548,lcg-glucose-par,S,sat,132546.0,64.66,1200.0
2017,city-position,MIN,city-5-05,lcg-glucose-par,C,sat,2850.0,25.34,81.796
2017,city-position,MIN,city-5-06,lcg-glucose-par,C,sat,3493.0,5.819,277.521
2017,city-position,MIN,city-5-08,lcg-glucose-par,S,sat,4964.0,1192.985,1200.0
2017,city-position,MIN,city-7-04,lcg-glucose-par,S,sat,444565.0,422.428,1200.0
2017,city-position,MIN,city-8-06,lcg-glucose-par,S,sat,2218190.0,1088.681,1200.0
2017,community-detection,MAX,Sampson.s10.k3,lcg-glucose-par,S,sat,10.0,44.61,1200.0
2017,community-detection,MAX,Strike.s2.k8,lcg-glucose-par,S,sat,75.0,305.565,1200.0
2017,community-detection,MAX,Strike.s6.k5,lcg-glucose-par,S,sat,65.0,452.051,1200.0
2017,community-detection,MAX,dolphin.s62.k3,lcg-glucose-par,S,sat,71.0,1060.598,1200.0
2017,community-detection,MAX,mexican.s26.k4,lcg-glucose-par,S,sat,48.0,359.971,1200.0
2017,crosswords,MAX,grid-05.02_dict-55,lcg-glucose-par,S,sat,61.0,529.997,1200.0
2017,crosswords,MAX,grid-05.04_dict-80,lcg-glucose-par,S,sat,88.0,136.79,1200.0
2017,crosswords,MAX,grid-19.05_dict-80,lcg-glucose-par,S,sat,591.0,803.008,1200.0
2017,crosswords,MAX,grid-23.10_dict-35,lcg-glucose-par,UNK,,,,1200.0
2017,crosswords,MAX,grid-puzzle06_dict-55,lcg-glucose-par,S,sat,78.0,394.748,1200.0
2017,gbac,MIN,UD2-gbac,lcg-glucose-par,S,sat,759.0,1.4,1200.0
2017,gbac,MIN,UD4-gbac,lcg-glucose-par,S,sat,1495.0,3.569,1200.0
2017,gbac,MIN,UD5-gbac,lcg-glucose-par,S,sat,2770.0,530.524,1200.0
2017,gbac,MIN,UD8-gbac,lcg-glucose-par,S,sat,237.0,10.718,1200.0
2017,gbac,MIN,reduced_UD4-gbac,lcg-glucose-par,S,sat,950.0,630.501,1200.0
2017,groupsplitter,MAX,u12g1pref0,lcg-glucose-par,C,sat,207.0,37.354,43.05
2017,groupsplitter,MAX,u12g1pref1,lcg-glucose-par,C,sat,216.0,37.796,43.164
2017,groupsplitter,MAX,u15g3pref2,lcg-glucose-par,S,sat,297.0,1000.943,1200.0
2017,groupsplitter,MAX,u5g1pref0,lcg-glucose-par,C,sat,90.0,11.669,11.908
2017,groupsplitter,MAX,u6g3pref0,lcg-glucose-par,C,sat,167.0,14.528,14.839
2017,hrc,MIN,exp1-1-5145,lcg-glucose-par,C,sat,3.0,0.302,1.42
2017,hrc,MIN,exp1-1-5670,lcg-glucose-par,C,sat,2.0,0.157,0.204
2017,hrc,MIN,exp1-1-945,lcg-glucose-par,C,sat,11.0,0.199,0.473
2017,hrc,MIN,exp2-1-4795,lcg-glucose-par,C,sat,5.0,0.739,1.843
2017,hrc,MIN,exp2-1-5180,lcg-glucose-par,C,sat,5.0,0.9,4.933
2017,jp-encoding,MIN,data1400,lcg-glucose-par,S,sat,68243.0,761.054,1200.0
2017,jp-encoding,MIN,data1900,lcg-glucose-par,S,sat,81634.0,673.218,1200.0
2017,jp-encoding,MIN,data200,lcg-glucose-par,S,sat,7785.0,1152.781,1200.0
2017,jp-encoding,MIN,data300,lcg-glucose-par,S,sat,13891.0,280.496,1200.0
2017,jp-encoding,MIN,data900,lcg-glucose-par,S,sat,49904.0,915.008,1200.0
2017,ma-path-finding,MIN,ins_g16_p10_a10,lcg-glucose-par,C,sat,112.0,16.68,17.559
2017,ma-path-finding,MIN,ins_g16_p10_a20,lcg-glucose-par,C,sat,240.0,49.804,52.399
2017,ma-path-finding,MIN,ins_g16_p20_a20,lcg-glucose-par,C,sat,278.0,46.121,48.062
2017,ma-path-finding,MIN,ins_g16_p20_a40,lcg-glucose-par,C,sat,521.0,396.68,402.685
2017,ma-path-finding,MIN,ins_g24_p10_a05,lcg-glucose-par,C,sat,49.0,53.548,55.534
2017,mario,MAX,mario_medium_1,lcg-glucose-par,C,sat,1481.0,7.558,7.602
2017,mario,MAX,mario_medium_3,lcg-glucose-par,C,sat,1618.0,106.527,106.582
2017,mario,MAX,mario_medium_4,lcg-glucose-par,S,sat,1179.0,1128.065,1200.0
2017,mario,MAX,mario_medium_5,lcg-glucose-par,C,sat,1035.0,101.633,624.087
2017,mario,MAX,mario_n_medium_1,lcg-glucose-par,S,sat,1062.0,33.743,1200.0
2017,opd,MIN,flener_et_al_15_350_100,lcg-glucose-par,S,sat,40.0,243.398,1200.0
2017,opd,MIN,medium_13_250_80,lcg-glucose-par,S,sat,36.0,48.939,1200.0
2017,opd,MIN,small_bibd_06_50_25,lcg-glucose-par,C,sat,10.0,3.37,3.39
2017,opd,MIN,small_bibd_06_60_30,lcg-glucose-par,C,sat,12.0,25.271,25.297
2017,opd,MIN,small_bibd_08_28_14,lcg-glucose-par,C,sat,6.0,456.674,456.7
2017,opt-cryptanalysis,MIN,r11,lcg-glucose-par,S,sat,56.0,1.609,1200.0
2017,opt-cryptanalysis,MIN,r15,lcg-glucose-par,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r5,lcg-glucose-par,C,sat,20.0,3.85,132.514
2017,opt-cryptanalysis,MIN,r7,lcg-glucose-par,S,sat,28.0,512.588,1200.0
2017,opt-cryptanalysis,MIN,r9,lcg-glucose-par,S,sat,36.0,16.98,1200.0
2017,rcpsp-wet,MIN,j30_1_3-wet,lcg-glucose-par,C,sat,93.0,0.036,0.05
2017,rcpsp-wet,MIN,j30_43_10-wet,lcg-glucose-par,C,sat,121.0,0.1,0.113
2017,rcpsp-wet,MIN,j60_19_6-wet,lcg-glucose-par,C,sat,227.0,0.096,0.111
2017,rcpsp-wet,MIN,j60_28_3-wet,lcg-glucose-par,C,sat,266.0,0.135,0.154
2017,rcpsp-wet,MIN,j90_48_4-wet,lcg-glucose-par,C,sat,513.0,0.339,0.359
2017,rel2onto,MIN,3_9,lcg-glucose-par,C,sat,70802.0,38.195,61.885
2017,rel2onto,MIN,5_17,lcg-glucose-par,C,sat,152691.0,22.107,286.14
2017,rel2onto,MIN,5_28,lcg-glucose-par,S,sat,167732.0,74.269,1200.0
2017,rel2onto,MIN,5_5,lcg-glucose-par,S,sat,161783.0,57.042,1200.0
2017,rel2onto,MIN,5_6,lcg-glucose-par,S,sat,149034.0,124.402,1200.0
2017,road-cons,MIN,road_17,lcg-glucose-par,S,sat,32052.0,561.72,1200.0
2017,road-cons,MIN,road_18,lcg-glucose-par,C,sat,10898.0,5.929,6.74
2017,road-cons,MIN,road_25,lcg-glucose-par,C,sat,15453.0,32.258,35.232
2017,road-cons,MIN,road_26,lcg-glucose-par,C,sat,18779.0,41.488,45.212
2017,road-cons,MIN,road_33,lcg-glucose-par,C,sat,36609.0,183.357,188.757
2017,routing-flexible,MIN,routing_GCM_0001,lcg-glucose-par,C,sat,115729.0,3.276,3.558
2017,routing-flexible,MIN,routing_GCM_0005,lcg-glucose-par,C,sat,76514.0,0.322,4.366
2017,routing-flexible,MIN,routing_GCM_0006,lcg-glucose-par,C,sat,66473.0,4.238,12.57
2017,routing-flexible,MIN,routing_GCM_0007,lcg-glucose-par,C,sat,53735.0,23.099,44.622
2017,routing-flexible,MIN,routing_GCM_0022,lcg-glucose-par,C,sat,23547.0,0.646,1.159
2017,steelmillslab,MIN,bench_13_0,lcg-glucose-par,S,sat,3.0,1003.859,1200.0
2017,steelmillslab,MIN,bench_14_1,lcg-glucose-par,C,sat,0.0,8.653,8.751
2017,steelmillslab,MIN,bench_15_11,lcg-glucose-par,C,sat,0.0,21.848,21.948
2017,steelmillslab,MIN,bench_16_10,lcg-glucose-par,C,sat,0.0,11.946,12.049
2017,steelmillslab,MIN,bench_19_5,lcg-glucose-par,S,sat,28.0,3.379,1200.0
2017,tc-graph-color,MIN,k10_31,lcg-glucose-par,C,sat,427.0,1.761,1.795
2017,tc-graph-color,MIN,k10_34,lcg-glucose-par,C,sat,433.0,1.702,1.719
2017,tc-graph-color,MIN,k2_42,lcg-glucose-par,C,unsat,,,0.102
2017,tc-graph-color,MIN,k5_05,lcg-glucose-par,C,sat,273.0,0.994,2.782
2017,tc-graph-color,MIN,k9_39,lcg-glucose-par,C,sat,481.0,10.226,20.234
2017,tdtsp,MIN,inst_10_35_20,lcg-glucose-par,S,sat,10327.0,1054.936,1200.0
2017,tdtsp,MIN,inst_10_42_00,lcg-glucose-par,S,sat,8558.0,1198.425,1200.0
2017,tdtsp,MIN,inst_10_58_20,lcg-glucose-par,S,sat,11563.0,1079.799,1200.0
2017,tdtsp,MIN,inst_20_26_00,lcg-glucose-par,S,sat,21522.0,271.154,1200.0
2017,tdtsp,MIN,inst_20_36_10,lcg-glucose-par,S,sat,19436.0,358.302,1200.0
2017,traveling-tppv,MIN,circ14anonbal,lcg-glucose-par,S,sat,468.0,348.762,1200.0
2017,traveling-tppv,MIN,circ20hnonbal,lcg-glucose-par,C,unsat,,,1.993
2017,traveling-tppv,MIN,circ20inonbal,lcg-glucose-par,S,sat,1356.0,93.655,1200.0
2017,traveling-tppv,MIN,circ8abal,lcg-glucose-par,S,sat,82.0,404.618,1200.0
2017,traveling-tppv,MIN,circ8dbal,lcg-glucose-par,S,sat,80.0,156.022,1200.0
2017,cargo,MIN,challenge01_0s_1913,mistral-free,C,sat,0.0,192.224,192.705
2017,cargo,MIN,challenge02_0s_1139,mistral-free,S,sat,25.0,214.959,1200.0
2017,cargo,MIN,challenge06_1s_3927,mistral-free,UNK,,,,1200.0
2017,cargo,MIN,challenge16_10720f_4243,mistral-free,UNK,,,,1200.0
2017,cargo,MIN,challenge19_31058f_2548,mistral-free,UNK,,,,1200.0
2017,city-position,MIN,city-5-05,mistral-free,S,sat,18310.0,638.92,1200.0
2017,city-position,MIN,city-5-06,mistral-free,S,sat,5049.0,495.805,1200.0
2017,city-position,MIN,city-5-08,mistral-free,S,sat,20420.0,1056.41,1200.0
2017,city-position,MIN,city-7-04,mistral-free,S,sat,897310.0,763.791,1200.0
2017,city-position,MIN,city-8-06,mistral-free,S,sat,1755741.0,172.087,1200.0
2017,community-detection,MAX,Sampson.s10.k3,mistral-free,C,sat,10.0,4.824,4.879
2017,community-detection,MAX,Strike.s2.k8,mistral-free,C,sat,75.0,10.695,10.758
2017,community-detection,MAX,Strike.s6.k5,mistral-free,S,sat,67.0,5.018,1200.0
2017,community-detection,MAX,dolphin.s62.k3,mistral-free,S,sat,67.0,170.17,1200.0
2017,community-detection,MAX,mexican.s26.k4,mistral-free,S,sat,48.0,700.529,1200.0
2017,crosswords,MAX,grid-05.02_dict-55,mistral-free,S,sat,62.0,361.481,1200.0
2017,crosswords,MAX,grid-05.04_dict-80,mistral-free,C,sat,88.0,0.343,620.348
2017,crosswords,MAX,grid-19.05_dict-80,mistral-free,S,sat,746.0,1059.894,1200.0
2017,crosswords,MAX,grid-23.10_dict-35,mistral-free,UNK,,,,1200.0
2017,crosswords,MAX,grid-puzzle06_dict-55,mistral-free,S,sat,80.0,0.868,1200.0
2017,gbac,MIN,UD2-gbac,mistral-free,S,sat,4396.0,950.308,1200.0
2017,gbac,MIN,UD4-gbac,mistral-free,S,sat,1193.0,1015.957,1200.0
2017,gbac,MIN,UD5-gbac,mistral-free,S,sat,10269.0,1113.773,1200.0
2017,gbac,MIN,UD8-gbac,mistral-free,S,sat,298.0,1177.857,1200.0
2017,gbac,MIN,reduced_UD4-gbac,mistral-free,S,sat,8874.0,0.801,1200.0
2017,groupsplitter,MAX,u12g1pref0,mistral-free,C,sat,207.0,8.951,28.021
2017,groupsplitter,MAX,u12g1pref1,mistral-free,C,sat,216.0,7.899,26.517
2017,groupsplitter,MAX,u15g3pref2,mistral-free,S,sat,241.0,458.892,1200.0
2017,groupsplitter,MAX,u5g1pref0,mistral-free,C,sat,90.0,2.283,8.159
2017,groupsplitter,MAX,u6g3pref0,mistral-free,C,sat,167.0,8.168,16.059
2017,hrc,MIN,exp1-1-5145,mistral-free,S,sat,3.0,4.613,1200.0
2017,hrc,MIN,exp1-1-5670,mistral-free,C,sat,2.0,0.629,11.597
2017,hrc,MIN,exp1-1-945,mistral-free,S,sat,11.0,5.192,1200.0
2017,hrc,MIN,exp2-1-4795,mistral-free,UNK,,,,1200.0
2017,hrc,MIN,exp2-1-5180,mistral-free,UNK,,,,1200.0
2017,jp-encoding,MIN,data1400,mistral-free,S,sat,65227.0,1154.83,1200.0
2017,jp-encoding,MIN,data1900,mistral-free,S,sat,77316.0,1181.063,1200.0
2017,jp-encoding,MIN,data200,mistral-free,S,sat,7706.0,968.985,1200.0
2017,jp-encoding,MIN,data300,mistral-free,S,sat,11224.0,222.975,1200.0
2017,jp-encoding,MIN,data900,mistral-free,S,sat,38570.0,1153.513,1200.0
2017,ma-path-finding,MIN,ins_g16_p10_a10,mistral-free,S,sat,112.0,221.09,1200.0
2017,ma-path-finding,MIN,ins_g16_p10_a20,mistral-free,S,sat,271.0,1165.918,1200.0
2017,ma-path-finding,MIN,ins_g16_p20_a20,mistral-free,S,sat,278.0,946.11,1200.0
2017,ma-path-finding,MIN,ins_g16_p20_a40,mistral-free,UNK,,,,1200.0
2017,ma-path-finding,MIN,ins_g24_p10_a05,mistral-free,S,sat,49.0,926.52,1200.0
2017,mario,MAX,mario_medium_1,mistral-free,C,sat,1481.0,0.987,1.038
2017,mario,MAX,mario_medium_3,mistral-free,C,sat,1618.0,2.237,743.492
2017,mario,MAX,mario_medium_4,mistral-free,S,sat,1190.0,11.843,1200.0
2017,mario,MAX,mario_medium_5,mistral-free,S,sat,1030.0,0.931,1200.0
2017,mario,MAX,mario_n_medium_1,mistral-free,S,sat,1062.0,15.889,1200.0
2017,opd,MIN,flener_et_al_15_350_100,mistral-free,S,sat,64.0,893.273,1200.0
2017,opd,MIN,medium_13_250_80,mistral-free,S,sat,36.0,989.571,1200.0
2017,opd,MIN,small_bibd_06_50_25,mistral-free,C,sat,10.0,482.599,482.677
2017,opd,MIN,small_bibd_06_60_30,mistral-free,S,sat,13.0,150.142,1200.0
2017,opd,MIN,small_bibd_08_28_14,mistral-free,C,sat,6.0,635.378,635.455
2017,opt-cryptanalysis,MIN,r11,mistral-free,S,sat,50.0,372.077,1200.0
2017,opt-cryptanalysis,MIN,r15,mistral-free,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r5,mistral-free,S,sat,20.0,1.348,1200.0
2017,opt-cryptanalysis,MIN,r7,mistral-free,S,sat,30.0,162.507,1200.0
2017,opt-cryptanalysis,MIN,r9,mistral-free,S,sat,39.0,73.292,1200.0
2017,rcpsp-wet,MIN,j30_1_3-wet,mistral-free,C,sat,93.0,0.162,0.84
2017,rcpsp-wet,MIN,j30_43_10-wet,mistral-free,C,sat,121.0,12.509,130.141
2017,rcpsp-wet,MIN,j60_19_6-wet,mistral-free,ERR,,,,1200.0
2017,rcpsp-wet,MIN,j60_28_3-wet,mistral-free,ERR,,,,1200.0
2017,rcpsp-wet,MIN,j90_48_4-wet,mistral-free,ERR,,,,1200.0
2017,rel2onto,MIN,3_9,mistral-free,C,sat,70802.0,128.842,824.11
2017,rel2onto,MIN,5_17,mistral-free,S,sat,152691.0,10.182,1200.0
2017,rel2onto,MIN,5_28,mistral-free,S,sat,167732.0,15.767,1200.0
2017,rel2onto,MIN,5_5,mistral-free,S,sat,169878.0,22.099,1200.0
2017,rel2onto,MIN,5_6,mistral-free,S,sat,149034.0,1.82,1200.0
2017,road-cons,MIN,road_17,mistral-free,S,sat,27982.0,1147.973,1200.0
2017,road-cons,MIN,road_18,mistral-free,C,sat,10898.0,22.497,24.391
2017,road-cons,MIN,road_25,mistral-free,C,sat,15453.0,373.119,380.662
2017,road-cons,MIN,road_26,mistral-free,C,sat,18779.0,515.084,524.262
2017,road-cons,MIN,road_33,mistral-free,S,sat,297022119.0,1157.215,1200.0
2017,routing-flexible,MIN,routing_GCM_0001,mistral-free,C,sat,115729.0,5.229,177.906
2017,routing-flexible,MIN,routing_GCM_0005,mistral-free,S,sat,131736.0,8.114,1200.0
2017,routing-flexible,MIN,routing_GCM_0006,mistral-free,S,sat,66473.0,214.593,1200.0
2017,routing-flexible,MIN,routing_GCM_0007,mistral-free,S,sat,53735.0,348.262,1200.0
2017,routing-flexible,MIN,routing_GCM_0022,mistral-free,ERR,,,,1200.0
2017,steelmillslab,MIN,bench_13_0,mistral-free,C,sat,0.0,653.209,654.265
2017,steelmillslab,MIN,bench_14_1,mistral-free,C,sat,0.0,309.181,310.249
2017,steelmillslab,MIN,bench_15_11,mistral-free,C,sat,0.0,141.223,142.296
2017,steelmillslab,MIN,bench_16_10,mistral-free,C,sat,0.0,130.426,131.491
2017,steelmillslab,MIN,bench_19_5,mistral-free,C,sat,0.0,384.727,385.796
2017,tc-graph-color,MIN,k10_31,mistral-free,S,sat,942.0,608.984,1200.0
2017,tc-graph-color,MIN,k10_34,mistral-free,S,sat,1056.0,85.575,1200.0
2017,tc-graph-color,MIN,k2_42,mistral-free,C,unsat,,,1.14
2017,tc-graph-color,MIN,k5_05,mistral-free,C,sat,273.0,144.662,868.656
2017,tc-graph-color,MIN,k9_39,mistral-free,S,sat,941.0,5.317,1200.0
2017,tdtsp,MIN,inst_10_35_20,mistral-free,C,sat,9055.0,48.383,848.111
2017,tdtsp,MIN,inst_10_42_00,mistral-free,C,sat,8421.0,49.697,397.743
2017,tdtsp,MIN,inst_10_58_20,mistral-free,S,sat,10306.0,30.703,1200.0
2017,tdtsp,MIN,inst_20_26_00,mistral-free,UNK,,,,1200.0
2017,tdtsp,MIN,inst_20_36_10,mistral-free,UNK,,,,1200.0
2017,traveling-tppv,MIN,circ14anonbal,mistral-free,S,sat,428.0,566.872,1200.0
2017,traveling-tppv,MIN,circ20hnonbal,mistral-free,UNK,,,,1200.0
2017,traveling-tppv,MIN,circ20inonbal,mistral-free,S,sat,1280.0,807.521,1200.0
2017,traveling-tppv,MIN,circ8abal,mistral-free,S,sat,82.0,2.58,1200.0
2017,traveling-tppv,MIN,circ8dbal,mistral-free,S,sat,80.0,196.548,1200.0
2017,cargo,MIN,challenge01_0s_1913,mzn-cbc-free,UNK,,,,1200.0
2017,cargo,MIN,challenge02_0s_1139,mzn-cbc-free,UNK,,,,1200.0
2017,cargo,MIN,challenge06_1s_3927,mzn-cbc-free,UNK,,,,1200.0
2017,cargo,MIN,challenge16_10720f_4243,mzn-cbc-free,UNK,,,,1200.0
2017,cargo,MIN,challenge19_31058f_2548,mzn-cbc-free,UNK,,,,1200.0
2017,city-position,MIN,city-5-05,mzn-cbc-free,S,sat,100071.0,14.863,1200.0
2017,city-position,MIN,city-5-06,mzn-cbc-free,S,sat,4682.0,1188.629,1200.0
2017,city-position,MIN,city-5-08,mzn-cbc-free,ERR,,,,1200.0
2017,city-position,MIN,city-7-04,mzn-cbc-free,S,sat,12987.0,828.442,1200.0
2017,city-position,MIN,city-8-06,mzn-cbc-free,S,sat,1350786.0,5.405,1200.0
2017,community-detection,MAX,Sampson.s10.k3,mzn-cbc-free,UNK,,,,1200.0
2017,community-detection,MAX,Strike.s2.k8,mzn-cbc-free,UNK,,,,1200.0
2017,community-detection,MAX,Strike.s6.k5,mzn-cbc-free,UNK,,,,1200.0
2017,community-detection,MAX,dolphin.s62.k3,mzn-cbc-free,S,sat,11.0,334.685,1200.0
2017,community-detection,MAX,mexican.s26.k4,mzn-cbc-free,UNK,,,,1200.0
2017,crosswords,MAX,grid-05.02_dict-55,mzn-cbc-free,UNK,,,,1200.0
2017,crosswords,MAX,grid-05.04_dict-80,mzn-cbc-free,UNK,,,,1200.0
2017,crosswords,MAX,grid-19.05_dict-80,mzn-cbc-free,ERR,,,,1200.0
2017,crosswords,MAX,grid-23.10_dict-35,mzn-cbc-free,ERR,,,,1200.0
2017,crosswords,MAX,grid-puzzle06_dict-55,mzn-cbc-free,UNK,,,,1200.0
2017,gbac,MIN,UD2-gbac,mzn-cbc-free,UNK,,,,1200.0
2017,gbac,MIN,UD4-gbac,mzn-cbc-free,UNK,,,,1200.0
2017,gbac,MIN,UD5-gbac,mzn-cbc-free,UNK,,,,1200.0
2017,gbac,MIN,UD8-gbac,mzn-cbc-free,UNK,,,,1200.0
2017,gbac,MIN,reduced_UD4-gbac,mzn-cbc-free,UNK,,,,1200.0
2017,groupsplitter,MAX,u12g1pref0,mzn-cbc-free,ERR,,,,1200.0
2017,groupsplitter,MAX,u12g1pref1,mzn-cbc-free,ERR,,,,1200.0
2017,groupsplitter,MAX,u15g3pref2,mzn-cbc-free,ERR,,,,1200.0
2017,groupsplitter,MAX,u5g1pref0,mzn-cbc-free,UNK,,,,1200.0
2017,groupsplitter,MAX,u6g3pref0,mzn-cbc-free,UNK,,,,1200.0
2017,hrc,MIN,exp1-1-5145,mzn-cbc-free,S,sat,3.0,689.678,1200.0
2017,hrc,MIN,exp1-1-5670,mzn-cbc-free,C,sat,2.0,3.168,3.202
2017,hrc,MIN,exp1-1-945,mzn-cbc-free,C,sat,11.0,19.184,19.219
2017,hrc,MIN,exp2-1-4795,mzn-cbc-free,UNK,,,,1200.0
2017,hrc,MIN,exp2-1-5180,mzn-cbc-free,UNK,,,,1200.0
2017,jp-encoding,MIN,data1400,mzn-cbc-free,C,sat,43626.0,23.357,23.894
2017,jp-encoding,MIN,data1900,mzn-cbc-free,C,sat,60331.0,33.881,34.549
2017,jp-encoding,MIN,data200,mzn-cbc-free,C,sat,7544.0,2.019,2.098
2017,jp-encoding,MIN,data300,mzn-cbc-free,C,sat,11224.0,3.124,3.235
2017,jp-encoding,MIN,data900,mzn-cbc-free,C,sat,36003.0,13.345,13.703
2017,ma-path-finding,MIN,ins_g16_p10_a10,mzn-cbc-free,UNK,,,,1200.0
2017,ma-path-finding,MIN,ins_g16_p10_a20,mzn-cbc-free,UNK,,,,1200.0
2017,ma-path-finding,MIN,ins_g16_p20_a20,mzn-cbc-free,UNK,,,,1200.0
2017,ma-path-finding,MIN,ins_g16_p20_a40,mzn-cbc-free,ERR,,,,1200.0
2017,ma-path-finding,MIN,ins_g24_p10_a05,mzn-cbc-free,UNK,,,,1200.0
2017,mario,MAX,mario_medium_1,mzn-cbc-free,C,sat,1481.0,86.411,86.442
2017,mario,MAX,mario_medium_3,mzn-cbc-free,C,sat,1618.0,55.682,55.715
2017,mario,MAX,mario_medium_4,mzn-cbc-free,C,sat,1190.0,10.539,10.58
2017,mario,MAX,mario_medium_5,mzn-cbc-free,C,sat,1035.0,60.324,60.36
2017,mario,MAX,mario_n_medium_1,mzn-cbc-free,C,sat,1062.0,8.288,8.332
2017,opd,MIN,flener_et_al_15_350_100,mzn-cbc-free,UNK,,,,1200.0
2017,opd,MIN,medium_13_250_80,mzn-cbc-free,UNK,,,,1200.0
2017,opd,MIN,small_bibd_06_50_25,mzn-cbc-free,UNK,,,,1200.0
2017,opd,MIN,small_bibd_06_60_30,mzn-cbc-free,UNK,,,,1200.0
2017,opd,MIN,small_bibd_08_28_14,mzn-cbc-free,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r11,mzn-cbc-free,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r15,mzn-cbc-free,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r5,mzn-cbc-free,C,sat,20.0,286.153,286.183
2017,opt-cryptanalysis,MIN,r7,mzn-cbc-free,UNK,,,,1200.0
2017,opt-cryptanalysis,MIN,r9,mzn-cbc-free,UNK,,,,1200.0
2017,rcpsp-wet,MIN,j30_1_3-wet,mzn-cbc-free,C,sat,93.0,4.654,4.699
2017,rcpsp-wet,MIN,j30_43_10-wet,mzn-cbc-free,C,sat,121.0,107.48,107.545
2017,rcpsp-wet,MIN,j60_19_6-wet,mzn-cbc-free,C,sat,227.0,7.236,7.38
2017,rcpsp-wet,MIN,j60_28_3-wet,mzn-cbc-free,S,sat,266.0,624.159,1200.0
2017,rcpsp-wet,MIN,j90_48_4-wet,mzn-cbc-free,C,sat,513.0,189.459,189.753
2017,rel2onto,MIN,3_9,mzn-cbc-free,C,sat,70802.0,192.146,192.275
2017,rel2onto,MIN,5_17,mzn-cbc-free,C,sat,152691.0,681.628,681.739
